strain	accession	name	segment	date	host	country	abbreviation	virus
LY10086/SD/CHN/2010/EV71	KF853523	LY10086/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10087/SD/CHN/2010/EV71	KJ185152	LY10087/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10088/SD/CHN/2010/EV71	KJ185153	LY10088/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10089/SD/CHN/2010/EV71	KJ185154	LY10089/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10091/SD/CHN/2010/EV71	KJ185155	LY10091/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10092/SD/CHN/2010/EV71	KF853524	LY10092/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10093/SD/CHN/2010/EV71	KF853525	LY10093/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10095/SD/CHN/2010/EV71	KF853526	LY10095/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10096/SD/CHN/2010/EV71	KF853527	LY10096/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10098/SD/CHN/2010/EV71	KF853528	LY10098/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10101/SD/CHN/2010/EV71	KJ185156	LY10101/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10102/SD/CHN/2010/EV71	KJ185157	LY10102/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10104/SD/CHN/2010/EV71	KF853529	LY10104/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10105/SD/CHN/2010/EV71	KF853530	LY10105/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10107/SD/CHN/2010/EV71	KF853531	LY10107/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10108/SD/CHN/2010/EV71	KF853532	LY10108/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10109/SD/CHN/2010/EV71	KF853533	LY10109/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10110/SD/CHN/2010/EV71	KF853534	LY10110/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10112/SD/CHN/2010/EV71	KJ185158	LY10112/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10113/SD/CHN/2010/EV71	KF853535	LY10113/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10115/SD/CHN/2010/EV71	KJ185159	LY10115/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10116/SD/CHN/2010/EV71	KF853536	LY10116/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10117/SD/CHN/2010/EV71	KJ185160	LY10117/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10118/SD/CHN/2010/EV71	KF853537	LY10118/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10119/SD/CHN/2010/EV71	KF853538	LY10119/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10121/SD/CHN/2010/EV71	KJ185161	LY10121/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10122/SD/CHN/2010/EV71	KF853539	LY10122/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10123/SD/CHN/2010/EV71	KJ185162	LY10123/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10125/SD/CHN/2010/EV71	KF853540	LY10125/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10127/SD/CHN/2010/EV71	KJ185163	LY10127/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10129/SD/CHN/2010/EV71	KF853541	LY10129/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10130/SD/CHN/2010/EV71	KF853542	LY10130/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10131/SD/CHN/2010/EV71	KF853543	LY10131/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10139/SD/CHN/2010/EV71	KF853544	LY10139/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10143/SD/CHN/2010/EV71	KF853545	LY10143/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10145/SD/CHN/2010/EV71	KF853546	LY10145/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10148/SD/CHN/2010/EV71	KF853547	LY10148/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10149/SD/CHN/2010/EV71	KF853548	LY10149/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10150/SD/CHN/2010/EV71	KF853549	LY10150/SD/CHN/2010/EV71		2010-12-XX	Human	China		Enterovirus_A71
LY10152/SD/CHN/2010/EV71	KJ185164	LY10152/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10154/SD/CHN/2010/EV71	KJ185165	LY10154/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10155/SD/CHN/2010/EV71	KJ185166	LY10155/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10157/SD/CHN/2010/EV71	KJ185167	LY10157/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10162/SD/CHN/2010/EV71	KJ185168	LY10162/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10163/SD/CHN/2010/EV71	KJ185169	LY10163/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LY10164/SD/CHN/2010/EV71	KJ185170	LY10164/SD/CHN/2010/EV71		2010-12-01	Human	China		Enterovirus_A71
LYO29244_FRA10	KC589303	LYO29244_FRA10		2010-07-11	Human	France	EV_71	Enterovirus_A71
LYO40162_FRA12	KC589305	LYO40162_FRA12		2012-10-02	Human	France	EV_71	Enterovirus_A71
M0167_TW_00	AY055171	M0167_TW_00		20XX-XX-XX	Unknown	?		Enterovirus_A71
M0177_TW_00	AY055185	M0177_TW_00		20XX-XX-XX	Unknown	?		Human_enterovirus_71
M0200_TW_00	AY055186	M0200_TW_00		20XX-XX-XX	Unknown	?		Human_enterovirus_71
M0225_TW_00	AY055190	M0225_TW_00		20XX-XX-XX	Unknown	?		Human_enterovirus_71
M0226_TW_00	AY055149	M0226_TW_00		20XX-XX-XX	Unknown	?		Enterovirus_A71
M0267_TW_00	AY055184	M0267_TW_00		20XX-XX-XX	Unknown	?		Human_enterovirus_71
M0380_TW08	FJ357361	M0380_TW08		2008-XX-XX	Human	Taiwan		Human_enterovirus_71
M0485_TW_00	AY055187	M0485_TW_00		20XX-XX-XX	Unknown	?		Human_enterovirus_71
M1089_TW12	KF974797	M1089_TW12		2012-XX-XX	Human	Taiwan		Enterovirus_A71
M1288_TW08	KF974786	M1288_TW08		2008-XX-XX	Human	Taiwan		Enterovirus_A71
M1473_TW08	KF974783	M1473_TW08		2008-XX-XX	Human	Taiwan		Enterovirus_A71
M1577_TW12	KF974798	M1577_TW12		2012-XX-XX	Human	Taiwan		Enterovirus_A71
M1644_TW08	KF974787	M1644_TW08		2008-XX-XX	Human	Taiwan		Enterovirus_A71
M1656_TW08	KF974788	M1656_TW08		2008-XX-XX	Human	Taiwan		Enterovirus_A71
M183_1176F/HeN/CHN/2009	JN256062	M183_1176F/HeN/CHN/2009		20XX-XX-XX	Human	China	C4a	Enterovirus_A71
M186_1179F/HeN/CHN/2009	JN256063	M186_1179F/HeN/CHN/2009		20XX-XX-XX	Human	China		Enterovirus_A71
M188_1181F/HeN/CHN/2009	JN256064	M188_1181F/HeN/CHN/2009		20XX-XX-XX	Human	China		Enterovirus_A71
M202_TW12	KF974794	M202_TW12		2012-XX-XX	Human	Taiwan		Enterovirus_A71
M245_TW08	KF974784	M245_TW08		2008-XX-XX	Human	Taiwan		Enterovirus_A71
M314_TW08	KF974779	M314_TW08		2008-XX-XX	Human	Taiwan		Enterovirus_A71
M448_TW08	KF974780	M448_TW08		2008-XX-XX	Human	Taiwan		Enterovirus_A71
M538_TW12	KF974790	M538_TW12		2012-XX-XX	Human	Taiwan		Enterovirus_A71
M617_TW12	KF974791	M617_TW12		2012-XX-XX	Human	Taiwan		Enterovirus_A71
M654_TW12	KF974795	M654_TW12		2012-XX-XX	Human	Taiwan		Enterovirus_A71
M665_TW08	KF974781	M665_TW08		2008-XX-XX	Human	Taiwan		Enterovirus_A71
M668_TW08	KF974785	M668_TW08		2008-XX-XX	Human	Taiwan		Enterovirus_A71
M707_TW08	KF974782	M707_TW08		2008-XX-XX	Human	Taiwan		Enterovirus_A71
M957_TW12	KF974796	M957_TW12		2012-XX-XX	Human	Taiwan		Enterovirus_A71
M988_TW12	KF974792	M988_TW12		2012-XX-XX	Human	Taiwan		Enterovirus_A71
M990_TW12	KF974793	M990_TW12		2012-XX-XX	Human	Taiwan		Enterovirus_A71
MAD_3126_11	LT719063	MAD_3126_11		2011-XX-XX	Human	Madagascar		Human_enterovirus_71
MAD_72341_04	LT719065	MAD_72341_04		2004-XX-XX	Human	Madagascar		Human_enterovirus_71
MAS01/AH/CHN/2009	JQ409495	MAS01/AH/CHN/2009		2009-05-10	Human	China		Enterovirus_A71
MAS02/AH/CHN/2009	JQ409494	MAS02/AH/CHN/2009		2009-05-10	Human	China		Enterovirus_A71
MAS03/AH/CHN/2009	JQ409493	MAS03/AH/CHN/2009		2009-05-10	Human	China		Enterovirus_A71
MAS06/AH/CHN/2010	JQ409492	MAS06/AH/CHN/2010		2010-06-20	Human	China		Enterovirus_A71
MP10	HQ712020	MP10		2010-10-09	Human	China		Enterovirus_A71
MP10_2	JF894383	MP10_2		2011-03-10	Human	China		Enterovirus_A71
MP10_2010	HQ694986	MP10_2010		2010-09-19	Human	China		Enterovirus_A71
MP4	JN544419	MP4		2004-01-01	Mouse	China	C2	Enterovirus_A71
MP9_1	JF894381	MP9_1		2011-03-05	Human	China		Enterovirus_A71
MP9_2	JF894382	MP9_2		2011-03-05	Human	China		Enterovirus_A71
MRS/09/3663	JN835312	MRS/09/3663		2009-06-XX	Unknown	France		Enterovirus_A71
MS/7423/87	MG432108	MS/7423/87		1987-XX-XX	Human	Singapore		Human_enterovirus_71
MY104_9_SAR_97	AY794026	MY104_9_SAR_97		20XX-XX-XX	Unknown	Malaysia		Human_enterovirus_71
MY821_3_SAR_97	DQ341367	MY821_3_SAR_97		20XX-XX-XX	Unknown	Malaysia		Enterovirus_A71
MZ2008	HQ694985	MZ2008		2008-05-05	Human	China		Enterovirus_A71
N_1024	JN204048	N_1024		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_384A	JN204005	N_384A		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_390	JN204008	N_390		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_427A	JN204010	N_427A		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_446	JN204013	N_446		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_451	JN204017	N_451		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_471A	JN204018	N_471A		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_474	JN204019	N_474		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_475	JN204020	N_475		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_480	JN204021	N_480		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_490	JN204022	N_490		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_505A	JN204025	N_505A		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_507	JN204026	N_507		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_514	JN204027	N_514		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_845A	JN204032	N_845A		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_894	JN204033	N_894		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_899	JN204034	N_899		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_901A	JN204035	N_901A		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_903	JN204036	N_903		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_905	JN204037	N_905		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_906	JN204038	N_906		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_918	JN204040	N_918		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_955	JN204042	N_955		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_963	JN204043	N_963		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_987	JN204045	N_987		20XX-XX-XX	Human	India	71	Enterovirus_A71
N_993	JN204046	N_993		20XX-XX-XX	Human	India	71	Enterovirus_A71
N0118_TW_00	AY055160	N0118_TW_00		20XX-XX-XX	Unknown	?		Enterovirus_A71
N03_522_2	KF906426	N03_522_2		2003-XX-XX	Human	India		Enterovirus_A71
N1034_TW_00	AY055181	N1034_TW_00		20XX-XX-XX	Unknown	?		Human_enterovirus_71
N1059_TW_00	AY055180	N1059_TW_00		20XX-XX-XX	Unknown	?		Human_enterovirus_71
N1554_TW_00	AY055172	N1554_TW_00		20XX-XX-XX	Unknown	?		Enterovirus_A71
N1643_TW_00	AY055177	N1643_TW_00		20XX-XX-XX	Unknown	?		Human_enterovirus_71
N1745_TW08	KT354870	N1745_TW08		2011-07-01	Human	Taiwan		Human_enterovirus_71
N2121_TW05	FJ357374	N2121_TW05		2005-XX-XX	Human	Taiwan		Enterovirus_A71
N2838_TW03	FJ357378	N2838_TW03		2003-XX-XX	Human	Taiwan		Enterovirus_A71
N3340_TW_02	EU131776	N3340_TW_02		20XX-XX-XX	Unknown	?		Enterovirus_A71
N4643_TW_98	AY055194	N4643_TW_98		20XX-XX-XX	Unknown	?		Human_enterovirus_71
N5033_TW_98	AY055127	N5033_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N5055_TW_98	AY055192	N5055_TW_98		20XX-XX-XX	Unknown	?		Human_enterovirus_71
N5062_TW_98	AY055142	N5062_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N5101_TW_98	AY055174	N5101_TW_98		20XX-XX-XX	Unknown	?		Human_enterovirus_71
N5157_TW_98	AY055151	N5157_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N5202_TW_98	AY055200	N5202_TW_98		20XX-XX-XX	Unknown	?		Human_enterovirus_71
N5296_TW_98	AY055129	N5296_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N5385_TW_98	AY055196	N5385_TW_98		20XX-XX-XX	Unknown	?		Human_enterovirus_71
N5698_TW_98	AY055140	N5698_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N5761_TW_98	AY055147	N5761_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N5811_TW_98	AY055199	N5811_TW_98		20XX-XX-XX	Unknown	?		Human_enterovirus_71
N6064_TW_98	AY055146	N6064_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N6071_TW_98	AY055130	N6071_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N6108_TW_98	AY055198	N6108_TW_98		20XX-XX-XX	Unknown	?		Human_enterovirus_71
N6128_TW_98	AY055136	N6128_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N6174_TW_98	AY055133	N6174_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N6182_TW_98	AY055131	N6182_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N6252_TW_98	AY055138	N6252_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N6270_TW_98	AY055125	N6270_TW_98		20XX-XX-XX	Unknown	?		Enterovirus_A71
N6356_TW_98	AY055197	N6356_TW_98		20XX-XX-XX	Unknown	?		Human_enterovirus_71
N7008_TW_99	AY055201	N7008_TW_99		20XX-XX-XX	Unknown	?		Human_enterovirus_71
N7008_TW99	FJ357375	N7008_TW99		1999-XX-XX	Human	Taiwan		Enterovirus_A71
N7129_TW_99	AY055153	N7129_TW_99		20XX-XX-XX	Unknown	?		Enterovirus_A71
Nagoya	JQ766155	Nagoya		2011-02-22	Human	China		Enterovirus_A71
NAGOYA	AB747374	NAGOYA		20XX-XX-XX	Unknown	Japan		Enterovirus_A71
Nagoya/Japan_73	AB059813	Nagoya/Japan_73		20XX-XX-XX	Unknown	Japan		Human_enterovirus_71
Nanping	KT161955	Nanping		20XX-XX-XX	Unknown	China	C4	Enterovirus_A71
Nanyang/2011_China	JN052925	Nanyang/2011_China		2011-04-XX	Human	China		Enterovirus_A71
NB/2010/01	JN001860	NB/2010/01		2010-05-10	Human	China		Enterovirus_A71
NBChina01	HQ828086	NBChina01		2010-08-XX	Unknown	China		Enterovirus_A71
NC007	JF892540	NC007		2010-XX-XX	Human	China	C4	Enterovirus_A71
NC399/NC/CHN/2011	KC007533	NC399/NC/CHN/2011		2011-XX-XX	Human	China	C4	Enterovirus_A71
NC406/NC/CHN/2012	KC007535	NC406/NC/CHN/2012		2012-XX-XX	Human	China	C4	Enterovirus_A71
NC419/NC/CHN/2011	KC007538	NC419/NC/CHN/2011		2011-XX-XX	Human	China	C4	Enterovirus_A71
NC429/NC/CHN/2011	KC007534	NC429/NC/CHN/2011		2011-XX-XX	Human	China	C4	Enterovirus_A71
NC434/NC/CHN/2011	KC007537	NC434/NC/CHN/2011		2011-XX-XX	Human	China	C4	Enterovirus_A71
NC497/NC/CHN/2011	KC007536	NC497/NC/CHN/2011		2011-XX-XX	Human	China	C4	Enterovirus_A71
NC500/NC/CHN/2011	KC007539	NC500/NC/CHN/2011		2011-XX-XX	Human	China	C4	Enterovirus_A71
NC511/NC/CHN/2011	KC007540	NC511/NC/CHN/2011		2011-XX-XX	Human	China	C4	Enterovirus_A71
NCKU9822	AF136379	NCKU9822		20XX-XX-XX	Unknown	?		Enterovirus_A71
Ningbo.CHN/004/2011	JQ315078	Ningbo.CHN/004/2011		2011-02-01	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/010/2003	JQ315059	Ningbo.CHN/010/2003		2003-XX-XX	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/012/2010	JQ315060	Ningbo.CHN/012/2010		2010-04-20	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/015/2011	JQ315061	Ningbo.CHN/015/2011		2011-03-11	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/044/2011	JQ315068	Ningbo.CHN/044/2011		2011-05-07	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/046/2011	JQ315063	Ningbo.CHN/046/2011		2011-05-08	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/048/2009	JQ315064	Ningbo.CHN/048/2009		2009-04-05	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/052/2010	JQ315065	Ningbo.CHN/052/2010		2010-06-03	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/061/2011	JQ315066	Ningbo.CHN/061/2011		2011-05-24	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/064/2010	JQ315077	Ningbo.CHN/064/2010		2010-06-03	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/079/2010	JQ315067	Ningbo.CHN/079/2010		2010-06-17	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/080/2010	JQ315069	Ningbo.CHN/080/2010		2010-06-21	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/108/2011	JQ315070	Ningbo.CHN/108/2011		2011-06-01	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/110/2010	JQ315062	Ningbo.CHN/110/2010		2010-07-02	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/111/2011	JQ315071	Ningbo.CHN/111/2011		2011-06-01	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/137/2009	JQ315072	Ningbo.CHN/137/2009		2009-04-22	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/199/2011	JQ315073	Ningbo.CHN/199/2011		2011-06-09	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/215/2003	JQ315074	Ningbo.CHN/215/2003		2003-XX-XX	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/332/2011	JQ315075	Ningbo.CHN/332/2011		2011-11-27	Human	China	Human_enterovirus_71	Enterovirus_A71
Ningbo.CHN/cx005/2011	JQ284022	Ningbo.CHN/cx005/2011		2011-02-09	Human	China	C4	Enterovirus_A71
NIV095661LV34	JX476184	NIV095661LV34		2009-XX-XX	Human	India		Enterovirus_A71
Nj001_JS_CHN2010	JN944847	Nj001_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj002_JS_CHN2010	JN944848	Nj002_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj004_JS_CHN2010	JN944849	Nj004_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj005_JS_CHN2010	JN944850	Nj005_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
NJ01/JS/CHN/2010	JQ409491	NJ01/JS/CHN/2010		2010-06-20	Human	China		Enterovirus_A71
Nj011_JS_CHN2010	JN944851	Nj011_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj012_JS_CHN2010	JN944852	Nj012_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
NJ02/JS/CHN/2010	JQ409490	NJ02/JS/CHN/2010		2010-06-20	Human	China		Enterovirus_A71
Nj020_JS_CHN2010	JN944853	Nj020_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj023_JS_CHN2010	JN944854	Nj023_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj024_JS_CHN2010	JN944855	Nj024_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj025_JS_CHN2010	JN944856	Nj025_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj028_JS_CHN2010	JN944857	Nj028_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
NJ03/JS/CHN/2010	JQ409489	NJ03/JS/CHN/2010		2010-06-20	Human	China		Enterovirus_A71
Nj030_JS_CHN2010	JN944858	Nj030_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj031_JS_CHN2010	JN944859	Nj031_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj033_JS_CHN2010	JN944860	Nj033_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj034_JS_CHN2010	JN944861	Nj034_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj038_JS_CHN2010	JN944862	Nj038_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
NJ04/JS/CHN/2010	JQ409488	NJ04/JS/CHN/2010		2010-06-20	Human	China		Enterovirus_A71
Nj041_JS_CHN2010	JN944863	Nj041_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj047_JS_CHN2010	JN944864	Nj047_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj048_JS_CHN2010	JN944865	Nj048_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
NJ05/JS/CHN/2010	JQ409487	NJ05/JS/CHN/2010		2010-06-20	Human	China		Enterovirus_A71
Nj051_JS_CHN2010	JN944866	Nj051_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj054_JS_CHN2010	JN944867	Nj054_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj055_JS_CHN2010	JN944868	Nj055_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj068_JS_CHN2010	JN944869	Nj068_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj071_JS_CHN2010	JN944870	Nj071_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj081_JS_CHN2010	JN944871	Nj081_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj086_JS_CHN2010	JN944872	Nj086_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj090_JS_CHN2010	JN944873	Nj090_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj092_JS_CHN2010	JN944874	Nj092_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj093_JS_CHN2010	JN944875	Nj093_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj100_JS_CHN2010	JN944876	Nj100_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj104_JS_CHN2010	JN944877	Nj104_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj105_JS_CHN2010	JN944878	Nj105_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj110_JS_CHN2010	JN944879	Nj110_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj112_JS_CHN2010	JN944880	Nj112_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj113_JS_CHN2010	JN944881	Nj113_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj115_JS_CHN2010	JN944882	Nj115_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj116_JS_CHN2010	JN944883	Nj116_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj121_JS_CHN2010	JN944884	Nj121_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj141_JS_CHN2010	JN944885	Nj141_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj149_JS_CHN2010	JN944886	Nj149_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj150_JS_CHN2010	JN944887	Nj150_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj168_JS_CHN2010	JN944888	Nj168_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj181_JS_CHN2010	JN944889	Nj181_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj182_JS_CHN2010	JN944890	Nj182_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj184_JS_CHN2010	JN944891	Nj184_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj185_JS_CHN2010	JN944892	Nj185_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj187_JS_CHN2010	JN944893	Nj187_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj188_JS_CHN2010	JN944894	Nj188_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
Nj215_JS_CHN2010	JN944895	Nj215_JS_CHN2010		2010-08-20	Human	China		Enterovirus_A71
NMA_03_008	JX307652	NMA_03_008		2003-XX-XX	Human	Central African Republic	E	Enterovirus_A71
NUH0075/SIN/08	EU868611	NUH0075/SIN/08		20XX-XX-XX	Human	Singapore		Human_enterovirus_71
NUH0083/SIN/08	FJ461781	NUH0083/SIN/08		20XX-XX-XX	Unknown	Singapore	EV71	Enterovirus_A71
OSAKA	JQ766152	OSAKA		2011-02-22	Human	China		Enterovirus_A71
pinf7_54A	DQ060149	pinf7_54A		20XX-XX-XX	Unknown	Taiwan		Enterovirus_A71
PLday1_CH_06	EU414335	PLday1_CH_06		20XX-XX-XX	Unknown	Switzerland		Enterovirus_A71
PLday4_CH_06	EU414334	PLday4_CH_06		20XX-XX-XX	Unknown	Switzerland		Enterovirus_A71
